kod_hlavnej_diagnozy;nazov_hlavnej_diagnozy;kod_ms;nazov_ms
I514;Myokarditída, bližšie neurčená;S26-04;Iné ochorenia obehového systému
I515;Degenerácia myokardu;S26-04;Iné ochorenia obehového systému
I674;Hypertenzná encefalopatia;S26-04;Iné ochorenia obehového systému
I7100;Disekcia aorty bez bližšieho určenia miesta, bez prejavov ruptúry;S26-04;Iné ochorenia obehového systému
I7102;Disekcia brušnej aorty, bez prejavov ruptúry;S26-04;Iné ochorenia obehového systému
I7104;Disekcia aorty bez bližšieho určenia miesta, s ruptúrou;S26-04;Iné ochorenia obehového systému
I7106;Disekcia brušnej aorty, s ruptúrou;S26-04;Iné ochorenia obehového systému
I970;Postkardiotomický syndróm;S26-04;Iné ochorenia obehového systému
I971;Iná funkčná porucha po operácii srdca;S26-04;Iné ochorenia obehového systému
Q200;Spoločný tepnový kmeň [truncus arteriosus communis];S26-04;Iné ochorenia obehového systému
Q201;Dvojvýtoková pravá komora;S26-04;Iné ochorenia obehového systému
Q202;Dvojvýtoková ľavá komora;S26-04;Iné ochorenia obehového systému
Q203;Nezhodné [diskordantné] komorovotepnové spojenie;S26-04;Iné ochorenia obehového systému
Q204;Dvojvtoková komora;S26-04;Iné ochorenia obehového systému
Q205;Nezhodné [diskordantné] predsieňovokomorové spojenie;S26-04;Iné ochorenia obehového systému
Q206;Súmernosť [izomerizmus] predsieňových ušiek;S26-04;Iné ochorenia obehového systému
Q208;Iná vrodená chyba srdcových dutín a ich spojení;S26-04;Iné ochorenia obehového systému
Q209;Vrodená chyba srdcových dutín a ich spojení, bližšie neurčená;S26-04;Iné ochorenia obehového systému
Q210;Defekt medzikomorovej priehradky;S26-04;Iné ochorenia obehového systému
Q211;Defekt predsieňovej priehradky;S26-04;Iné ochorenia obehového systému
Q212;Defekt predsieňovo-komorovej priehradky;S26-04;Iné ochorenia obehového systému
Q213;Fallotova tetralógia;S26-04;Iné ochorenia obehového systému
Q214;Defekt aortopulmonálneho septa;S26-04;Iné ochorenia obehového systému
Q2180;Fallotova pentalógia;S26-04;Iné ochorenia obehového systému
Q2188;Iná vrodená chyba srdcových priehradiek;S26-04;Iné ochorenia obehového systému
Q219;Vrodená chyba srdcovej priehradky, bližšie neurčená;S26-04;Iné ochorenia obehového systému
Q220;Atrézia pulmonálnej chlopne;S26-04;Iné ochorenia obehového systému
Q221;Vrodené zúženie pulmonálnej chlopne;S26-04;Iné ochorenia obehového systému
Q222;Vrodená pulmonálna insuficiencia;S26-04;Iné ochorenia obehového systému
Q223;Iná vrodená chyba pulmonálnej chlopne;S26-04;Iné ochorenia obehového systému
Q224;Vrodená trikuspidálna stenóza;S26-04;Iné ochorenia obehového systému
Q225;Ebsteinova anomália;S26-04;Iné ochorenia obehového systému
Q226;Hypoplastický pravokomorový syndróm;S26-04;Iné ochorenia obehového systému
Q228;Iná vrodená chyba trikuspidálnej chlopne;S26-04;Iné ochorenia obehového systému
Q229;Vrodená chyba trikuspidálnej chlopne, bližšie neurčená;S26-04;Iné ochorenia obehového systému
Q230;Vrodená aortálna stenóza;S26-04;Iné ochorenia obehového systému
Q231;Vrodená aortálna insuficiencia;S26-04;Iné ochorenia obehového systému
Q232;Vrodená mitrálna stenóza;S26-04;Iné ochorenia obehového systému
Q233;Vrodená mitrálna insuficiencia;S26-04;Iné ochorenia obehového systému
Q234;Hypoplastický ľavokomorový syndróm;S26-04;Iné ochorenia obehového systému
Q238;Iná vrodená chyba aortálnej a mitrálnej chlopne;S26-04;Iné ochorenia obehového systému
Q239;Vrodená chyba aortálnej a mitrálnej chlopne, bližšie neurčená;S26-04;Iné ochorenia obehového systému
Q240;Dextrokardia;S26-04;Iné ochorenia obehového systému
Q241;Levokardia;S26-04;Iné ochorenia obehového systému
Q242;Cor triatriatum (trojpredsieňové srdce);S26-04;Iné ochorenia obehového systému
Q243;Infundibulárna stenóza pľúcnice;S26-04;Iné ochorenia obehového systému
Q244;Vrodená subaortálna stenóza;S26-04;Iné ochorenia obehového systému
Q245;Chyba koronárnych ciev;S26-04;Iné ochorenia obehového systému
Q246;Vrodená srdcová blokáda;S26-04;Iné ochorenia obehového systému
Q248;Iná vrodená chyba srdca, bližšie určená;S26-04;Iné ochorenia obehového systému
Q249;Vrodená chyba srdca, bližšie neurčená;S26-04;Iné ochorenia obehového systému
Q250;Otvorený tepnový spoj [Ductus arteriosus patens];S26-04;Iné ochorenia obehového systému
Q251;Koarktácia aorty;S26-04;Iné ochorenia obehového systému
Q252;Atrézia aorty;S26-04;Iné ochorenia obehového systému
Q253;Stenóza aorty;S26-04;Iné ochorenia obehového systému
Q254;Iná vrodená chyba aorty;S26-04;Iné ochorenia obehového systému
Q255;Atrézia pľúcnej tepny;S26-04;Iné ochorenia obehového systému
Q256;Stenóza pľúcnej tepny;S26-04;Iné ochorenia obehového systému
Q257;Iná vrodená chyba pľúcnej tepny;S26-04;Iné ochorenia obehového systému
Q260;Vrodená stenóza dutej žily;S26-04;Iné ochorenia obehového systému
Q261;Pretrvávajúca ľavá horná dutá žila;S26-04;Iné ochorenia obehového systému
Q262;Kompletný anomálny návrat pľúcnych žíl;S26-04;Iné ochorenia obehového systému
Q263;Čiastočný anomálny návrat pľúcnych žíl;S26-04;Iné ochorenia obehového systému
Q264;Anomálny návrat pľúcnych žíl, bližšie neurčený;S26-04;Iné ochorenia obehového systému
Q265;Anomálny návrat v. portae;S26-04;Iné ochorenia obehového systému
Q266;Fistula medzi v. portae a a.hepatica;S26-04;Iné ochorenia obehového systému
Q268;Iná vrodená chyba veľkých žíl;S26-04;Iné ochorenia obehového systému
Q269;Vrodená chyba veľkej žily, bližšie neurčená;S26-04;Iné ochorenia obehového systému
R008;Iná a bližšie neurčená porucha srdcovej činnosti;S26-04;Iné ochorenia obehového systému
R012;Iný srdcový zvuk;S26-04;Iné ochorenia obehového systému
R030;Nameranie zvýšeného krvného tlaku bez diagnózy artériovej hypertenzie;S26-04;Iné ochorenia obehového systému
R031;Nameranie nešpecifického zníženého krvného tlaku;S26-04;Iné ochorenia obehového systému
R58;Krvácanie, nezatriedené inde;S26-04;Iné ochorenia obehového systému
R943;Abnormálne výsledky kardiovaskulárnych funkčných vyšetrení;S26-04;Iné ochorenia obehového systému
T817;Cievna komplikácia po výkone, nezatriedená inde;S26-04;Iné ochorenia obehového systému
T821;Mechanická komplikácia zapríčinená srdcovou elektronickou pomôckou;S26-04;Iné ochorenia obehového systému
T822;Mechanická komplikácia zapríčinená obchádzkou (bajpasom) vencovitej tepny a chlopňovou náhradou (transplantátom);S26-04;Iné ochorenia obehového systému
T823;Mechanická komplikácia zapríčinená iným cievnym transplantátom;S26-04;Iné ochorenia obehového systému
T824;Mechanická komplikácia zapríčinená cievnym dialyzačným katétrom;S26-04;Iné ochorenia obehového systému
T825;Mechanická komplikácia zapríčinená inou srdcovou a cievnou pomôckou a implantátom;S26-04;Iné ochorenia obehového systému
T826;Infekcia a zápalová reakcia zapríčinená srdcovou chlopňovou protézou (umelou chlopňou);S26-04;Iné ochorenia obehového systému
T827;Infekcia a zápalová reakcia zapríčinená inou srdcovou a cievnou protézou, implantátom a transplantátom;S26-04;Iné ochorenia obehového systému
T828;Iná komplikácia zapríčinená srdcovou a cievnou protézou, implantátom a transplantátom, bližšie určená;S26-04;Iné ochorenia obehového systému
T829;Komplikácia zapríčinená srdcovou a cievnou protézou, implantátom a transplantátom, bližšie neurčená;S26-04;Iné ochorenia obehového systému
Z0181;Objasnenie predispozície ku kardiomyopatii;S26-04;Iné ochorenia obehového systému
Z4529;Prispôsobovanie a udržiavanie iného a bližšie neurčeného cievneho prístupu;S26-04;Iné ochorenia obehového systému
I440;Atrioventrikulárna blokáda 1. stupňa;S26-05;Arytmia a poruchy vedenia vzruchov
I444;Ľavá predná fascikulárna blokáda;S26-05;Arytmia a poruchy vedenia vzruchov
I445;Ľavá zadná fascikulárna blokáda;S26-05;Arytmia a poruchy vedenia vzruchov
I446;Iná a bližšie neurčená fascikulárna blokáda;S26-05;Arytmia a poruchy vedenia vzruchov
I447;Blokáda ľavého ramienka, bližšie neurčená;S26-05;Arytmia a poruchy vedenia vzruchov
I450;Pravá fascikulárna blokáda;S26-05;Arytmia a poruchy vedenia vzruchov
I451;Iná a bližšie neurčená blokáda pravého ramienka;S26-05;Arytmia a poruchy vedenia vzruchov
I452;Bifascikulárna blokáda;S26-05;Arytmia a poruchy vedenia vzruchov
I454;Nešpecifická intraventrikulárna blokáda;S26-05;Arytmia a poruchy vedenia vzruchov
I456;Syndróm preexcitácie;S26-05;Arytmia a poruchy vedenia vzruchov
I458;Iné poruchy vedenia srdcových vzruchov, bližšie určené;S26-05;Arytmia a poruchy vedenia vzruchov
I470;Komorová reentry-arytmia;S26-05;Arytmia a poruchy vedenia vzruchov
I471;Supraventrikulárna tachykardia;S26-05;Arytmia a poruchy vedenia vzruchov
I480;Fibrilácia predsiení, paroxyzmálna;S26-05;Arytmia a poruchy vedenia vzruchov
I481;Fibrilácia predsiení, perzistentná;S26-05;Arytmia a poruchy vedenia vzruchov
I482;Fibrilácia predsiení, permanentná;S26-05;Arytmia a poruchy vedenia vzruchov
I483;Flater predsiení, typický;S26-05;Arytmia a poruchy vedenia vzruchov
I484;Flater predsiení, atypický;S26-05;Arytmia a poruchy vedenia vzruchov
I489;Fibrilácia a flater predsiení, bližšie neurčené;S26-05;Arytmia a poruchy vedenia vzruchov
I491;Predsieňová extrasystólia;S26-05;Arytmia a poruchy vedenia vzruchov
I492;Atrioventrikulárna junkčná extrasystólia;S26-05;Arytmia a poruchy vedenia vzruchov
I493;Komorová extrasystólia;S26-05;Arytmia a poruchy vedenia vzruchov
I495;Syndróm chorého sínusu;S26-05;Arytmia a poruchy vedenia vzruchov
I498;Iná srdcová arytmia, bližšie určená;S26-05;Arytmia a poruchy vedenia vzruchov
R000;Tachykardia, bližšie neurčená;S26-05;Arytmia a poruchy vedenia vzruchov
R001;Bradykardia, bližšie neurčená;S26-05;Arytmia a poruchy vedenia vzruchov
R002;Palpitácie;S26-05;Arytmia a poruchy vedenia vzruchov
I050;Mitrálna stenóza;S26-06;Ochorenia srdcových chlopní
I051;Reumatická mitrálna insuficiencia;S26-06;Ochorenia srdcových chlopní
I052;Mitrálna stenóza s insuficienciou;S26-06;Ochorenia srdcových chlopní
I058;Iná choroba mitrálnej chlopne;S26-06;Ochorenia srdcových chlopní
I059;Choroba mitrálnej chlopne, bližšie neurčená;S26-06;Ochorenia srdcových chlopní
I060;Reumatická aortálna stenóza;S26-06;Ochorenia srdcových chlopní
I061;Reumatická aortálna insuficiencia;S26-06;Ochorenia srdcových chlopní
I062;Reumatická aortálna stenóza s insuficienciou;S26-06;Ochorenia srdcových chlopní
I068;Iná reumatická choroba aortálnej chlopne;S26-06;Ochorenia srdcových chlopní
I069;Reumatická choroba aortálnej chlopne, bližšie neurčená;S26-06;Ochorenia srdcových chlopní
I070;Trikuspidálna stenóza;S26-06;Ochorenia srdcových chlopní
I071;Trikuspidálna insuficiencia;S26-06;Ochorenia srdcových chlopní
I072;Trikuspidálna stenóza s insuficienciou;S26-06;Ochorenia srdcových chlopní
I078;Iná choroba trikuspidálnej chlopne;S26-06;Ochorenia srdcových chlopní
I079;Choroba trikuspidálnej chlopne, bližšie neurčená;S26-06;Ochorenia srdcových chlopní
I080;Kombinovaná choroba mitrálnej a aortálnej chlopne;S26-06;Ochorenia srdcových chlopní
I081;Kombinovaná choroba mitrálnej a trikuspidálnej chlopne;S26-06;Ochorenia srdcových chlopní
I082;Kombinovaná choroba aortálnej a trikuspidálnej chlopne;S26-06;Ochorenia srdcových chlopní
I083;Kombinovaná choroba mitrálnej, aortálnej a trikuspidálnej chlopne;S26-06;Ochorenia srdcových chlopní
I088;Iná choroba viacerých chlopní;S26-06;Ochorenia srdcových chlopní
I091;Reumatická choroba endokardu bližšie neurčenej chlopne;S26-06;Ochorenia srdcových chlopní
I234;Ruptúra chordae tendineae ako akútna komplikácia po akútnom infarkte myokardu;S26-06;Ochorenia srdcových chlopní
I235;Ruptúra papilárneho svalu ako akútna komplikácia po akútnom infarkte myokardu;S26-06;Ochorenia srdcových chlopní
I340;Mitrálna insuficiencia;S26-06;Ochorenia srdcových chlopní
I341;Prolaps mitrálnej chlopne;S26-06;Ochorenia srdcových chlopní
I342;Nereumatická mitrálna stenóza;S26-06;Ochorenia srdcových chlopní
I3480;Nereumatická mitrálna stenóza a insuficiencia;S26-06;Ochorenia srdcových chlopní
I3488;Iná nereumatická choroba mitrálnej chlopne;S26-06;Ochorenia srdcových chlopní
I350;Aortálna stenóza;S26-06;Ochorenia srdcových chlopní
I351;Aortálna insuficiencia;S26-06;Ochorenia srdcových chlopní
I352;Aortálna stenóza s aortálnou insuficienciou;S26-06;Ochorenia srdcových chlopní
I359;Choroba aortálnej chlopne, bližšie neurčená;S26-06;Ochorenia srdcových chlopní
I360;Nereumatická trikuspidálna stenóza;S26-06;Ochorenia srdcových chlopní
I361;Nereumatická trikuspidálna insuficiencia;S26-06;Ochorenia srdcových chlopní
I362;Nereumatická trikuspidálna stenóza a insuficiencia;S26-06;Ochorenia srdcových chlopní
I370;Pulmonálna stenóza;S26-06;Ochorenia srdcových chlopní
I371;Pulmonálna insuficiencia;S26-06;Ochorenia srdcových chlopní
I372;Pulmonálna stenóza a insuficiencia;S26-06;Ochorenia srdcových chlopní
I511;Ruptúra chordae tendineae, nezatriedená inde;S26-06;Ochorenia srdcových chlopní
I512;Ruptúra papilárneho svalu, nezatriedená inde;S26-06;Ochorenia srdcových chlopní
I822;Embólia a trombóza v.cava;S26-06;Ochorenia srdcových chlopní
R010;Benígny a neškodný (akcidentálny) srdcový šelest;S26-06;Ochorenia srdcových chlopní
R011;Srdcový šelest, bližšie neurčený;S26-06;Ochorenia srdcových chlopní
T820;Mechanická komplikácia zapríčinená srdcovou chlopňovou protézou;S26-06;Ochorenia srdcových chlopní
I1000;Benígna primárna artériová hypertenzia, bez hypertenznej krízy;S26-07;Hypertenzia
I1001;Benígna primárna artériová hypertenzia, s hypertenznou krízou;S26-07;Hypertenzia
I1010;Malígna primárna artériová hypertenzia, bez hypertenznej krízy;S26-07;Hypertenzia
I1011;Malígna primárna artériová hypertenzia, s hypertenznou krízou;S26-07;Hypertenzia
I1090;Primárna artériová hypertenzia, bližšie neurčená, bez hypertenznej krízy;S26-07;Hypertenzia
I1091;Primárna artériová hypertenzia, bližšie neurčená, s hypertenznou krízou;S26-07;Hypertenzia
I1190;Hypertenzná choroba srdca bez kongestívneho srdcového zlyhávania, bez hypertenznej krízy;S26-07;Hypertenzia
I1191;Hypertenzná choroba srdca bez kongestívneho srdcového zlyhávania, s hypertenznou krízou;S26-07;Hypertenzia
I1390;Hypertenzná choroba srdca a obličiek bez hypertenznej krízy, bližšie neurčená;S26-07;Hypertenzia
I1391;Hypertenzná choroba srdca a obličiek, bližšie neurčená, s hypertenznou krízou;S26-07;Hypertenzia
I1500;Renovaskulárna artériová hypertenzia, bez hypertenznej krízy;S26-07;Hypertenzia
I1501;Renovaskulárna artériová hypertenzia, s hypertenznou krízou;S26-07;Hypertenzia
I1510;Sekundárna artériová hypertenzia zapríčinená inými chorobami obličiek, bez hypertenznej krízy;S26-07;Hypertenzia
I1511;Sekundárna artériová hypertenzia zapríčinená inými chorobami obličiek, s hypertenznou krízou;S26-07;Hypertenzia
I1520;Sekundárna artériová hypertenzia zapríčinená endokrinnými chorobami, bez hypertenznej krízy;S26-07;Hypertenzia
I1521;Sekundárna artériová hypertenzia zapríčinená endokrinnými chorobami, s hypertenznou krízou;S26-07;Hypertenzia
I1580;Iná sekundárna artériová hypertenzia, bez hypertenznej krízy;S26-07;Hypertenzia
I1581;Iná sekundárna artériová hypertenzia, s hypertenznou krízou;S26-07;Hypertenzia
I1590;Sekundárna artériová hypertenzia, bližšie neurčená, bez hypertenznej krízy;S26-07;Hypertenzia
I1591;Sekundárna artériová hypertenzia, bližšie neurčená, s hypertenznou krízou;S26-07;Hypertenzia
I1100;Hypertenzná choroba srdca s kongestívnym srdcovým zlyhávaním, bez hypertenznej krízy;S26-08;Insuficiencia srdca a šok
I1101;Hypertenzná choroba srdca s kongestívnym srdcovým zlyhávaním, s hypertenznou krízou;S26-08;Insuficiencia srdca a šok
I1300;Hypertenzná choroba srdca a obličiek s kongestívnym srdcovým zlyhávaním, bez hypertenznej krízy;S26-08;Insuficiencia srdca a šok
I1301;Hypertenzná choroba srdca a obličiek s kongestívnym srdcovým zlyhávaním, s hypertenznou krízou;S26-08;Insuficiencia srdca a šok
I1320;Hypertenzná choroba srdca a obličiek s kongestívnym srdcovým zlyhávaním aj s obličkovým zlyhávaním, bez hypertenznej krízy;S26-08;Insuficiencia srdca a šok
I1321;Hypertenzná choroba srdca a obličiek s kongestívnym srdcovým zlyhávaním aj s obličkovým zlyhávaním, s hypertenznou krízou;S26-08;Insuficiencia srdca a šok
I5000;Primárne zlyhávanie pravej komory;S26-08;Insuficiencia srdca a šok
I5001;Sekundárne zlyhávanie pravej komory;S26-08;Insuficiencia srdca a šok
I5012;Zlyhávanie ľavej komory, s ťažkosťami pri veľkom zaťažení;S26-08;Insuficiencia srdca a šok
