kriterium;poradieKriterium;typKriterium;kod;nazov;pocetKriterium
So signifikantným OP výkonom;1;vyk;5t8250;;1
So signifikantným OP výkonom;1;vyk;5t8251;;1
So signifikantným OP výkonom;1;vyk;5t8252;;1
So signifikantným OP výkonom;1;vyk;5t8253;;1
So signifikantným OP výkonom;1;vyk;5t8254;;1
So signifikantným OP výkonom;1;vyk;5t8255;;1
So signifikantným OP výkonom;1;vyk;5t8256;;1
So signifikantným OP výkonom;1;vyk;5t8257;;1
So signifikantným OP výkonom;1;vyk;5t8258;;1
So signifikantným OP výkonom;1;vyk;5t8259;;1
So signifikantným OP výkonom;1;vyk;5t825x;;1
So signifikantným OP výkonom;1;vyk;5t8260;;1
So signifikantným OP výkonom;1;vyk;5t8261;;1
So signifikantným OP výkonom;1;vyk;5t8262;;1
So signifikantným OP výkonom;1;vyk;5t8263;;1
So signifikantným OP výkonom;1;vyk;5t8264;;1
So signifikantným OP výkonom;1;vyk;5t8265;;1
So signifikantným OP výkonom;1;vyk;5t8266;;1
So signifikantným OP výkonom;1;vyk;5t8267;;1
So signifikantným OP výkonom;1;vyk;5t8268;;1
So signifikantným OP výkonom;1;vyk;5t8269;;1
So signifikantným OP výkonom;1;vyk;5t826x;;1
So signifikantným OP výkonom;1;vyk;5t8270;;1
So signifikantným OP výkonom;1;vyk;5t8271;;1
So signifikantným OP výkonom;1;vyk;5t8272;;1
So signifikantným OP výkonom;1;vyk;5t8273;;1
So signifikantným OP výkonom;1;vyk;5t8274;;1
So signifikantným OP výkonom;1;vyk;5t8275;;1
So signifikantným OP výkonom;1;vyk;5t8276;;1
So signifikantným OP výkonom;1;vyk;5t8277;;1
So signifikantným OP výkonom;1;vyk;5t8278;;1
So signifikantným OP výkonom;1;vyk;5t8279;;1
So signifikantným OP výkonom;1;vyk;5t827x;;1
So signifikantným OP výkonom;1;vyk;5t8280;;1
So signifikantným OP výkonom;1;vyk;5t8281;;1
So signifikantným OP výkonom;1;vyk;5t8282;;1
So signifikantným OP výkonom;1;vyk;5t8283;;1
So signifikantným OP výkonom;1;vyk;5t8284;;1
So signifikantným OP výkonom;1;vyk;5t8285;;1
So signifikantným OP výkonom;1;vyk;5t8286;;1
So signifikantným OP výkonom;1;vyk;5t8287;;1
So signifikantným OP výkonom;1;vyk;5t8288;;1
So signifikantným OP výkonom;1;vyk;5t8289;;1
So signifikantným OP výkonom;1;vyk;5t828x;;1
So signifikantným OP výkonom;1;vyk;5t8290;;1
So signifikantným OP výkonom;1;vyk;5t8291;;1
So signifikantným OP výkonom;1;vyk;5t8292;;1
So signifikantným OP výkonom;1;vyk;5t8293;;1
So signifikantným OP výkonom;1;vyk;5t8294;;1
So signifikantným OP výkonom;1;vyk;5t8295;;1
So signifikantným OP výkonom;1;vyk;5t8296;;1
So signifikantným OP výkonom;1;vyk;5t8297;;1
So signifikantným OP výkonom;1;vyk;5t8298;;1
So signifikantným OP výkonom;1;vyk;5t8299;;1
So signifikantným OP výkonom;1;vyk;5t829x;;1
So signifikantným OP výkonom;1;vyk;5t82a0;;1
So signifikantným OP výkonom;1;vyk;5t82a1;;1
So signifikantným OP výkonom;1;vyk;5t82a2;;1
So signifikantným OP výkonom;1;vyk;5t82a3;;1
So signifikantným OP výkonom;1;vyk;5t82a4;;1
So signifikantným OP výkonom;1;vyk;5t82a5;;1
So signifikantným OP výkonom;1;vyk;5t82a6;;1
So signifikantným OP výkonom;1;vyk;5t82a7;;1
So signifikantným OP výkonom;1;vyk;5t82a8;;1
So signifikantným OP výkonom;1;vyk;5t82a9;;1
So signifikantným OP výkonom;1;vyk;5t82ax;;1
So signifikantným OP výkonom;1;vyk;5t82b0;;1
So signifikantným OP výkonom;1;vyk;5t82b1;;1
So signifikantným OP výkonom;1;vyk;5t82b2;;1
So signifikantným OP výkonom;1;vyk;5t82b3;;1
So signifikantným OP výkonom;1;vyk;5t82b4;;1
So signifikantným OP výkonom;1;vyk;5t82b5;;1
So signifikantným OP výkonom;1;vyk;5t82b6;;1
So signifikantným OP výkonom;1;vyk;5t82b7;;1
So signifikantným OP výkonom;1;vyk;5t82b8;;1
So signifikantným OP výkonom;1;vyk;5t82b9;;1
So signifikantným OP výkonom;1;vyk;5t82bx;;1
So signifikantným OP výkonom;1;vyk;5t82c0;;1
So signifikantným OP výkonom;1;vyk;5t82c1;;1
So signifikantným OP výkonom;1;vyk;5t82c2;;1
So signifikantným OP výkonom;1;vyk;5t82c3;;1
So signifikantným OP výkonom;1;vyk;5t82c4;;1
So signifikantným OP výkonom;1;vyk;5t82c5;;1
So signifikantným OP výkonom;1;vyk;5t82c6;;1
So signifikantným OP výkonom;1;vyk;5t82c7;;1
So signifikantným OP výkonom;1;vyk;5t82c8;;1
So signifikantným OP výkonom;1;vyk;5t82c9;;1
So signifikantným OP výkonom;1;vyk;5t82cx;;1
So signifikantným OP výkonom;1;vyk;5t82d0;;1
So signifikantným OP výkonom;1;vyk;5t82d1;;1
So signifikantným OP výkonom;1;vyk;5t82d2;;1
So signifikantným OP výkonom;1;vyk;5t82d3;;1
So signifikantným OP výkonom;1;vyk;5t82d4;;1
So signifikantným OP výkonom;1;vyk;5t82d5;;1
So signifikantným OP výkonom;1;vyk;5t82d6;;1
So signifikantným OP výkonom;1;vyk;5t82d7;;1
So signifikantným OP výkonom;1;vyk;5t82d8;;1
So signifikantným OP výkonom;1;vyk;5t82d9;;1
So signifikantným OP výkonom;1;vyk;5t82dx;;1
So signifikantným OP výkonom;1;vyk;5t82e0;;1
So signifikantným OP výkonom;1;vyk;5t82e1;;1
So signifikantným OP výkonom;1;vyk;5t82e2;;1
So signifikantným OP výkonom;1;vyk;5t82e3;;1
So signifikantným OP výkonom;1;vyk;5t82e4;;1
So signifikantným OP výkonom;1;vyk;5t82e5;;1
So signifikantným OP výkonom;1;vyk;5t82e6;;1
So signifikantným OP výkonom;1;vyk;5t82e7;;1
So signifikantným OP výkonom;1;vyk;5t82e8;;1
So signifikantným OP výkonom;1;vyk;5t82e9;;1
So signifikantným OP výkonom;1;vyk;5t82ex;;1
So signifikantným OP výkonom;1;vyk;5t82f0;;1
So signifikantným OP výkonom;1;vyk;5t82f1;;1
So signifikantným OP výkonom;1;vyk;5t82f2;;1
So signifikantným OP výkonom;1;vyk;5t82f3;;1
So signifikantným OP výkonom;1;vyk;5t82f4;;1
So signifikantným OP výkonom;1;vyk;5t82f5;;1
So signifikantným OP výkonom;1;vyk;5t82f6;;1
So signifikantným OP výkonom;1;vyk;5t82f7;;1
So signifikantným OP výkonom;1;vyk;5t82f8;;1
So signifikantným OP výkonom;1;vyk;5t82f9;;1
So signifikantným OP výkonom;1;vyk;5t82fx;;1
So signifikantným OP výkonom;1;vyk;5t82g0;;1
So signifikantným OP výkonom;1;vyk;5t82g1;;1
So signifikantným OP výkonom;1;vyk;5t82g2;;1
So signifikantným OP výkonom;1;vyk;5t82g3;;1
So signifikantným OP výkonom;1;vyk;5t82g4;;1
So signifikantným OP výkonom;1;vyk;5t82g5;;1
So signifikantným OP výkonom;1;vyk;5t82g6;;1
So signifikantným OP výkonom;1;vyk;5t82g7;;1
So signifikantným OP výkonom;1;vyk;5t82g8;;1
So signifikantným OP výkonom;1;vyk;5t82g9;;1
So signifikantným OP výkonom;1;vyk;5t82gx;;1
So signifikantným OP výkonom;1;vyk;5t82h0;;1
So signifikantným OP výkonom;1;vyk;5t82h1;;1
So signifikantným OP výkonom;1;vyk;5t82h2;;1
So signifikantným OP výkonom;1;vyk;5t82h3;;1
So signifikantným OP výkonom;1;vyk;5t82h4;;1
So signifikantným OP výkonom;1;vyk;5t82h5;;1
So signifikantným OP výkonom;1;vyk;5t82h6;;1
So signifikantným OP výkonom;1;vyk;5t82h7;;1
So signifikantným OP výkonom;1;vyk;5t82h8;;1
So signifikantným OP výkonom;1;vyk;5t82h9;;1
So signifikantným OP výkonom;1;vyk;5t82hx;;1
So signifikantným OP výkonom;1;vyk;5t82j0;;1
So signifikantným OP výkonom;1;vyk;5t82j1;;1
So signifikantným OP výkonom;1;vyk;5t82j2;;1
So signifikantným OP výkonom;1;vyk;5t82j3;;1
So signifikantným OP výkonom;1;vyk;5t82j4;;1
So signifikantným OP výkonom;1;vyk;5t82j5;;1
So signifikantným OP výkonom;1;vyk;5t82j6;;1
So signifikantným OP výkonom;1;vyk;5t82j7;;1
So signifikantným OP výkonom;1;vyk;5t82j8;;1
So signifikantným OP výkonom;1;vyk;5t82j9;;1
So signifikantným OP výkonom;1;vyk;5t82jx;;1
So signifikantným OP výkonom;1;vyk;5t82x0;;1
So signifikantným OP výkonom;1;vyk;5t82x1;;1
So signifikantným OP výkonom;1;vyk;5t82x2;;1
So signifikantným OP výkonom;1;vyk;5t82x3;;1
So signifikantným OP výkonom;1;vyk;5t82x4;;1
So signifikantným OP výkonom;1;vyk;5t82x5;;1
So signifikantným OP výkonom;1;vyk;5t82x6;;1
So signifikantným OP výkonom;1;vyk;5t82x7;;1
So signifikantným OP výkonom;1;vyk;5t82x8;;1
So signifikantným OP výkonom;1;vyk;5t82x9;;1
So signifikantným OP výkonom;1;vyk;5t82xx;;1
So signifikantným OP výkonom;1;vyk;5t8300;;1
So signifikantným OP výkonom;1;vyk;5t8301;;1
So signifikantným OP výkonom;1;vyk;5t8302;;1
So signifikantným OP výkonom;1;vyk;5t8303;;1
So signifikantným OP výkonom;1;vyk;5t8304;;1
So signifikantným OP výkonom;1;vyk;5t8305;;1
So signifikantným OP výkonom;1;vyk;5t8306;;1
So signifikantným OP výkonom;1;vyk;5t8307;;1
So signifikantným OP výkonom;1;vyk;5t8308;;1
So signifikantným OP výkonom;1;vyk;5t8309;;1
So signifikantným OP výkonom;1;vyk;5t830x;;1
So signifikantným OP výkonom;1;vyk;5t8310;;1
So signifikantným OP výkonom;1;vyk;5t8311;;1
So signifikantným OP výkonom;1;vyk;5t8312;;1
So signifikantným OP výkonom;1;vyk;5t8313;;1
So signifikantným OP výkonom;1;vyk;5t8314;;1
So signifikantným OP výkonom;1;vyk;5t8315;;1
So signifikantným OP výkonom;1;vyk;5t8316;;1
So signifikantným OP výkonom;1;vyk;5t8317;;1
So signifikantným OP výkonom;1;vyk;5t8318;;1
So signifikantným OP výkonom;1;vyk;5t8319;;1
So signifikantným OP výkonom;1;vyk;5t831x;;1
So signifikantným OP výkonom;1;vyk;5t8320;;1
So signifikantným OP výkonom;1;vyk;5t8321;;1
So signifikantným OP výkonom;1;vyk;5t8322;;1
So signifikantným OP výkonom;1;vyk;5t8323;;1
So signifikantným OP výkonom;1;vyk;5t8324;;1
So signifikantným OP výkonom;1;vyk;5t8325;;1
So signifikantným OP výkonom;1;vyk;5t8326;;1
So signifikantným OP výkonom;1;vyk;5t8327;;1
So signifikantným OP výkonom;1;vyk;5t8328;;1
So signifikantným OP výkonom;1;vyk;5t8329;;1
So signifikantným OP výkonom;1;vyk;5t832x;;1
So signifikantným OP výkonom;1;vyk;5t8330;;1
So signifikantným OP výkonom;1;vyk;5t8331;;1
So signifikantným OP výkonom;1;vyk;5t8332;;1
So signifikantným OP výkonom;1;vyk;5t8333;;1
So signifikantným OP výkonom;1;vyk;5t8334;;1
So signifikantným OP výkonom;1;vyk;5t8335;;1
So signifikantným OP výkonom;1;vyk;5t8336;;1
So signifikantným OP výkonom;1;vyk;5t8337;;1
So signifikantným OP výkonom;1;vyk;5t8338;;1
So signifikantným OP výkonom;1;vyk;5t8339;;1
So signifikantným OP výkonom;1;vyk;5t833x;;1
So signifikantným OP výkonom;1;vyk;5t8340;;1
So signifikantným OP výkonom;1;vyk;5t8341;;1
So signifikantným OP výkonom;1;vyk;5t8342;;1
So signifikantným OP výkonom;1;vyk;5t8343;;1
So signifikantným OP výkonom;1;vyk;5t8344;;1
So signifikantným OP výkonom;1;vyk;5t8345;;1
So signifikantným OP výkonom;1;vyk;5t8346;;1
So signifikantným OP výkonom;1;vyk;5t8347;;1
So signifikantným OP výkonom;1;vyk;5t8348;;1
So signifikantným OP výkonom;1;vyk;5t8349;;1
So signifikantným OP výkonom;1;vyk;5t834x;;1
So signifikantným OP výkonom;1;vyk;5t8350;;1
So signifikantným OP výkonom;1;vyk;5t8351;;1
So signifikantným OP výkonom;1;vyk;5t8352;;1
So signifikantným OP výkonom;1;vyk;5t8353;;1
So signifikantným OP výkonom;1;vyk;5t8354;;1
So signifikantným OP výkonom;1;vyk;5t8355;;1
So signifikantným OP výkonom;1;vyk;5t8356;;1
So signifikantným OP výkonom;1;vyk;5t8357;;1
So signifikantným OP výkonom;1;vyk;5t8358;;1
So signifikantným OP výkonom;1;vyk;5t8359;;1
So signifikantným OP výkonom;1;vyk;5t835x;;1
So signifikantným OP výkonom;1;vyk;5t8360;;1
So signifikantným OP výkonom;1;vyk;5t8361;;1
So signifikantným OP výkonom;1;vyk;5t8362;;1
So signifikantným OP výkonom;1;vyk;5t8363;;1
So signifikantným OP výkonom;1;vyk;5t8364;;1
So signifikantným OP výkonom;1;vyk;5t8365;;1
So signifikantným OP výkonom;1;vyk;5t8366;;1
So signifikantným OP výkonom;1;vyk;5t8367;;1
So signifikantným OP výkonom;1;vyk;5t8368;;1
So signifikantným OP výkonom;1;vyk;5t8369;;1
So signifikantným OP výkonom;1;vyk;5t836x;;1
So signifikantným OP výkonom;1;vyk;5t8370;;1
So signifikantným OP výkonom;1;vyk;5t8371;;1
So signifikantným OP výkonom;1;vyk;5t8372;;1
So signifikantným OP výkonom;1;vyk;5t8373;;1
So signifikantným OP výkonom;1;vyk;5t8374;;1
So signifikantným OP výkonom;1;vyk;5t8375;;1
So signifikantným OP výkonom;1;vyk;5t8376;;1
So signifikantným OP výkonom;1;vyk;5t8377;;1
So signifikantným OP výkonom;1;vyk;5t8378;;1
So signifikantným OP výkonom;1;vyk;5t8379;;1
So signifikantným OP výkonom;1;vyk;5t837x;;1
So signifikantným OP výkonom;1;vyk;5t8380;;1
So signifikantným OP výkonom;1;vyk;5t8381;;1
So signifikantným OP výkonom;1;vyk;5t8382;;1
So signifikantným OP výkonom;1;vyk;5t8383;;1
So signifikantným OP výkonom;1;vyk;5t8384;;1
So signifikantným OP výkonom;1;vyk;5t8385;;1
So signifikantným OP výkonom;1;vyk;5t8386;;1
So signifikantným OP výkonom;1;vyk;5t8387;;1
So signifikantným OP výkonom;1;vyk;5t8388;;1
So signifikantným OP výkonom;1;vyk;5t8389;;1
So signifikantným OP výkonom;1;vyk;5t838x;;1
So signifikantným OP výkonom;1;vyk;5t8390;;1
So signifikantným OP výkonom;1;vyk;5t8391;;1
So signifikantným OP výkonom;1;vyk;5t8392;;1
So signifikantným OP výkonom;1;vyk;5t8393;;1
So signifikantným OP výkonom;1;vyk;5t8394;;1
So signifikantným OP výkonom;1;vyk;5t8395;;1
So signifikantným OP výkonom;1;vyk;5t8396;;1
So signifikantným OP výkonom;1;vyk;5t8397;;1
So signifikantným OP výkonom;1;vyk;5t8398;;1
So signifikantným OP výkonom;1;vyk;5t8399;;1
So signifikantným OP výkonom;1;vyk;5t839x;;1
So signifikantným OP výkonom;1;vyk;5t83x0;;1
So signifikantným OP výkonom;1;vyk;5t83x1;;1
So signifikantným OP výkonom;1;vyk;5t83x2;;1
So signifikantným OP výkonom;1;vyk;5t83x3;;1
So signifikantným OP výkonom;1;vyk;5t83x4;;1
So signifikantným OP výkonom;1;vyk;5t83x5;;1
So signifikantným OP výkonom;1;vyk;5t83x6;;1
So signifikantným OP výkonom;1;vyk;5t83x7;;1
So signifikantným OP výkonom;1;vyk;5t83x8;;1
So signifikantným OP výkonom;1;vyk;5t83x9;;1
So signifikantným OP výkonom;1;vyk;5t83xx;;1
So signifikantným OP výkonom;1;vyk;5t8400;;1
So signifikantným OP výkonom;1;vyk;5t8401;;1
So signifikantným OP výkonom;1;vyk;5t8402;;1
So signifikantným OP výkonom;1;vyk;5t8403;;1
So signifikantným OP výkonom;1;vyk;5t8404;;1
So signifikantným OP výkonom;1;vyk;5t8405;;1
So signifikantným OP výkonom;1;vyk;5t8406;;1
So signifikantným OP výkonom;1;vyk;5t8407;;1
So signifikantným OP výkonom;1;vyk;5t8408;;1
So signifikantným OP výkonom;1;vyk;5t840a;;1
So signifikantným OP výkonom;1;vyk;5t840b;;1
So signifikantným OP výkonom;1;vyk;5t840c;;1
So signifikantným OP výkonom;1;vyk;5t840x;;1
So signifikantným OP výkonom;1;vyk;5t8410;;1
So signifikantným OP výkonom;1;vyk;5t8411;;1
So signifikantným OP výkonom;1;vyk;5t8412;;1
So signifikantným OP výkonom;1;vyk;5t8413;;1
So signifikantným OP výkonom;1;vyk;5t8414;;1
So signifikantným OP výkonom;1;vyk;5t8415;;1
So signifikantným OP výkonom;1;vyk;5t8416;;1
So signifikantným OP výkonom;1;vyk;5t8417;;1
So signifikantným OP výkonom;1;vyk;5t8418;;1
So signifikantným OP výkonom;1;vyk;5t841a;;1
So signifikantným OP výkonom;1;vyk;5t841b;;1
So signifikantným OP výkonom;1;vyk;5t841c;;1
So signifikantným OP výkonom;1;vyk;5t841x;;1
So signifikantným OP výkonom;1;vyk;5t8420;;1
So signifikantným OP výkonom;1;vyk;5t8421;;1
So signifikantným OP výkonom;1;vyk;5t8422;;1
So signifikantným OP výkonom;1;vyk;5t8423;;1
So signifikantným OP výkonom;1;vyk;5t8424;;1
So signifikantným OP výkonom;1;vyk;5t8426;;1
So signifikantným OP výkonom;1;vyk;5t8427;;1
So signifikantným OP výkonom;1;vyk;5t8428;;1
So signifikantným OP výkonom;1;vyk;5t842a;;1
So signifikantným OP výkonom;1;vyk;5t842b;;1
So signifikantným OP výkonom;1;vyk;5t842c;;1
So signifikantným OP výkonom;1;vyk;5t842x;;1
So signifikantným OP výkonom;1;vyk;5t8430;;1
So signifikantným OP výkonom;1;vyk;5t8431;;1
So signifikantným OP výkonom;1;vyk;5t8432;;1
So signifikantným OP výkonom;1;vyk;5t8433;;1
So signifikantným OP výkonom;1;vyk;5t8434;;1
So signifikantným OP výkonom;1;vyk;5t8435;;1
So signifikantným OP výkonom;1;vyk;5t8436;;1
So signifikantným OP výkonom;1;vyk;5t8437;;1
So signifikantným OP výkonom;1;vyk;5t8438;;1
So signifikantným OP výkonom;1;vyk;5t843a;;1
So signifikantným OP výkonom;1;vyk;5t843b;;1
So signifikantným OP výkonom;1;vyk;5t843c;;1
So signifikantným OP výkonom;1;vyk;5t843x;;1
So signifikantným OP výkonom;1;vyk;5t8440;;1
So signifikantným OP výkonom;1;vyk;5t8441;;1
So signifikantným OP výkonom;1;vyk;5t8442;;1
So signifikantným OP výkonom;1;vyk;5t8443;;1
So signifikantným OP výkonom;1;vyk;5t8444;;1
So signifikantným OP výkonom;1;vyk;5t8445;;1
So signifikantným OP výkonom;1;vyk;5t8446;;1
So signifikantným OP výkonom;1;vyk;5t8447;;1
So signifikantným OP výkonom;1;vyk;5t8448;;1
So signifikantným OP výkonom;1;vyk;5t844a;;1
So signifikantným OP výkonom;1;vyk;5t844b;;1
So signifikantným OP výkonom;1;vyk;5t844c;;1
So signifikantným OP výkonom;1;vyk;5t844x;;1
So signifikantným OP výkonom;1;vyk;5t8450;;1
So signifikantným OP výkonom;1;vyk;5t8451;;1
So signifikantným OP výkonom;1;vyk;5t8452;;1
So signifikantným OP výkonom;1;vyk;5t8453;;1
So signifikantným OP výkonom;1;vyk;5t8454;;1
So signifikantným OP výkonom;1;vyk;5t8455;;1
So signifikantným OP výkonom;1;vyk;5t8456;;1
So signifikantným OP výkonom;1;vyk;5t8457;;1
So signifikantným OP výkonom;1;vyk;5t8458;;1
So signifikantným OP výkonom;1;vyk;5t845a;;1
So signifikantným OP výkonom;1;vyk;5t845b;;1
So signifikantným OP výkonom;1;vyk;5t845c;;1
So signifikantným OP výkonom;1;vyk;5t845x;;1
So signifikantným OP výkonom;1;vyk;5t8460;;1
So signifikantným OP výkonom;1;vyk;5t8461;;1
So signifikantným OP výkonom;1;vyk;5t8462;;1
So signifikantným OP výkonom;1;vyk;5t8463;;1
So signifikantným OP výkonom;1;vyk;5t8464;;1
So signifikantným OP výkonom;1;vyk;5t8465;;1
So signifikantným OP výkonom;1;vyk;5t8466;;1
So signifikantným OP výkonom;1;vyk;5t8467;;1
So signifikantným OP výkonom;1;vyk;5t8468;;1
So signifikantným OP výkonom;1;vyk;5t846a;;1
So signifikantným OP výkonom;1;vyk;5t846b;;1
So signifikantným OP výkonom;1;vyk;5t846c;;1
So signifikantným OP výkonom;1;vyk;5t846x;;1
So signifikantným OP výkonom;1;vyk;5t8470;;1
So signifikantným OP výkonom;1;vyk;5t8471;;1
So signifikantným OP výkonom;1;vyk;5t8472;;1
So signifikantným OP výkonom;1;vyk;5t8473;;1
So signifikantným OP výkonom;1;vyk;5t8474;;1
So signifikantným OP výkonom;1;vyk;5t8475;;1
So signifikantným OP výkonom;1;vyk;5t8476;;1
So signifikantným OP výkonom;1;vyk;5t8477;;1
So signifikantným OP výkonom;1;vyk;5t8478;;1
So signifikantným OP výkonom;1;vyk;5t847a;;1
So signifikantným OP výkonom;1;vyk;5t847b;;1
So signifikantným OP výkonom;1;vyk;5t847c;;1
So signifikantným OP výkonom;1;vyk;5t847x;;1
So signifikantným OP výkonom;1;vyk;5t8480;;1
So signifikantným OP výkonom;1;vyk;5t8481;;1
So signifikantným OP výkonom;1;vyk;5t8482;;1
So signifikantným OP výkonom;1;vyk;5t8483;;1
So signifikantným OP výkonom;1;vyk;5t8484;;1
So signifikantným OP výkonom;1;vyk;5t8485;;1
So signifikantným OP výkonom;1;vyk;5t8486;;1
So signifikantným OP výkonom;1;vyk;5t8487;;1
So signifikantným OP výkonom;1;vyk;5t8488;;1
So signifikantným OP výkonom;1;vyk;5t848a;;1
So signifikantným OP výkonom;1;vyk;5t848b;;1
So signifikantným OP výkonom;1;vyk;5t848c;;1
So signifikantným OP výkonom;1;vyk;5t848x;;1
So signifikantným OP výkonom;1;vyk;5t8490;;1
So signifikantným OP výkonom;1;vyk;5t8491;;1
So signifikantným OP výkonom;1;vyk;5t8492;;1
So signifikantným OP výkonom;1;vyk;5t8493;;1
So signifikantným OP výkonom;1;vyk;5t8494;;1
So signifikantným OP výkonom;1;vyk;5t8495;;1
So signifikantným OP výkonom;1;vyk;5t8496;;1
So signifikantným OP výkonom;1;vyk;5t8497;;1
So signifikantným OP výkonom;1;vyk;5t8498;;1
So signifikantným OP výkonom;1;vyk;5t849a;;1
So signifikantným OP výkonom;1;vyk;5t849b;;1
So signifikantným OP výkonom;1;vyk;5t849c;;1
So signifikantným OP výkonom;1;vyk;5t849x;;1
So signifikantným OP výkonom;1;vyk;5t84x0;;1
So signifikantným OP výkonom;1;vyk;5t84x1;;1
So signifikantným OP výkonom;1;vyk;5t84x2;;1
So signifikantným OP výkonom;1;vyk;5t84x3;;1
So signifikantným OP výkonom;1;vyk;5t84x4;;1
So signifikantným OP výkonom;1;vyk;5t84x5;;1
So signifikantným OP výkonom;1;vyk;5t84x6;;1
So signifikantným OP výkonom;1;vyk;5t84x7;;1
So signifikantným OP výkonom;1;vyk;5t84x8;;1
So signifikantným OP výkonom;1;vyk;5t84xa;;1
